num_jour,date,discipline,num_session,debut_epreuve,fin_epreuve,lieu_epreuve,nom_epreuve,parsing_epreuve,NOM,Geo Point,SITES OLYMPIQUES PARALYMPIQUES,SPORTS,latitude,longitude,url,capacite
11,Mardi 6 Août,Tennis de table,TTE25,15:00,18:00,Arena Paris Sud 4,"Par équipe hommes et femmes, quart de finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, quart de finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
11,Mardi 6 Août,Tennis de table,TTE26,20:00,23:00,Arena Paris Sud 4,"Par équipe hommes et femmes, quart de finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, quart de finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
12,Mercredi 7 Août,Tennis de table,TTE27,10:00,13:00,Arena Paris Sud 4,"Par équipe hommes et femmes, quart de finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, quart de finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
12,Mercredi 7 Août,Tennis de table,TTE28,15:00,18:00,Arena Paris Sud 4,"Par équipe hommes et femmes, quart de finale","{""content"": [{""etape"": ""Par \u00e9quipe hommes et femmes, quart de finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
12,Mercredi 7 Août,Tennis de table,TTE29,20:00,23:00,Arena Paris Sud 4,"Par équipes hommes, demi-finale","{""content"": [{""etape"": ""Par \u00e9quipes hommes, demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
13,Jeudi 8 Août,Tennis de table,TTE30,10:00,13:00,Arena Paris Sud 4,"Par équipes hommes, demi-finale","{""content"": [{""etape"": ""Par \u00e9quipes hommes, demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
13,Jeudi 8 Août,Tennis de table,TTE31,15:00,18:00,Arena Paris Sud 4,"Par équipes femmes, demi-finale","{""content"": [{""etape"": ""Par \u00e9quipes femmes, demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
13,Jeudi 8 Août,Tennis de table,TTE32,20:00,23:00,Arena Paris Sud 4,"Par équipes femmes, demi-finale","{""content"": [{""etape"": ""Par \u00e9quipes femmes, demi-finale""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
14,Vendredi 9 Août,Tennis de table,TTE33,10:00,13:00,Arena Paris Sud 4,"Par équipes hommes, match pour la médaille de bronze","{""content"": [{""etape"": ""Par \u00e9quipes hommes, match pour la m\u00e9daille de bronze""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
14,Vendredi 9 Août,Tennis de table,TTE34,15:00,18:30,Arena Paris Sud 4,"Par équipes hommes, match pour la médaille d'or","{""content"": [{""etape"": ""Par \u00e9quipes hommes, match pour la m\u00e9daille d'or""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
15,Samedi 10 Août,Tennis de table,TTE35,10:00,13:00,Arena Paris Sud 4,"Par équipes femmes, match pour la médaille de bronze","{""content"": [{""etape"": ""Par \u00e9quipes femmes, match pour la m\u00e9daille de bronze""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
15,Samedi 10 Août,Tennis de table,TTE36,15:00,18:30,Arena Paris Sud 4,"Par équipes femmes, match pour la médaille d'or","{""content"": [{""etape"": ""Par \u00e9quipes femmes, match pour la m\u00e9daille d'or""}]}",Arena Paris Sud 4 (Porte de Versailles),"48.830231, 2.289126","Site olympique,Site paralympique","Tennis de table,Para tennis de table",48.830231,2.289126,https://www.paris2024.org/fr/sport/Tennis-de-table/,8000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC01,09:30,12:30,Invalides,"Épreuve individuelle - femmes, tour de classement","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""tour de classement""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC02,14:15,17:15,Invalides,"Épreuve individuelle - hommes, tour de classement","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""tour de classement""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC03,09:30,11:05,Invalides,"Épreuve par équipes - femmes, éliminatoires (8e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (8e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC04,14:15,17:55,Invalides,"Épreuve par équipes - femmes, quarts de finale Épreuve par équipes - femmes, demi-finales Épreuve par équipes - femmes, match pour la médaille de bronze Épreuve par équipes - femmes, match pour la médaille d'or","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC05,09:30,11:05,Invalides,"Épreuve par équipes - hommes, éliminatoires (8e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (8e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC06,14:15,17:55,Invalides,"Épreuve par équipes - hommes, quarts de finale Épreuve par équipes - hommes, demi-finales Épreuve par équipes - hommes, match pour la médaille de bronze Épreuve par équipes - hommes, match pour la médaille d'or","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""hommes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC07,12:00,15:55,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC08,17:45,20:25,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC09,12:00,15:55,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC10,17:45,20:25,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC11,09:30,13:25,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC12,15:30,19:25,Invalides,"Épreuve individuelle - hommes, éliminatoires (32e de finale) Épreuve individuelle - femmes, éliminatoires (32e de finale) Épreuve individuelle - hommes, éliminatoires (16e de finale) Épreuve individuelle - femmes, éliminatoires (16e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (32e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (16e de finale) ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (16e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC13,09:30,12:05,Invalides,"Épreuve par équipes - mixte, éliminatoires (8e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""mixte"", ""etape"": ""\u00e9liminatoires (8e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC14,14:15,17:25,Invalides,"Épreuve par équipes - mixte, quarts de finale Épreuve par équipes - mixte, demi-finales Épreuve par équipes - mixte, match pour la médaille de bronze Épreuve par équipes - mixte, match pour la médaille d'or","{""content"": [{""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""mixte"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""mixte"", ""etape"": ""demi-finales ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""mixte"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""\u00c9preuve par \u00e9quipes"", ""genre"": ""mixte"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC15,09:30,11:15,Invalides,"Épreuve individuelle - femmes, éliminatoires (8e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires (8e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC16,13:00,15:20,Invalides,"Épreuve individuelle - femmes, quarts de finale Épreuve individuelle - femmes, demi-finales Épreuve individuelle - femmes, match pour la médaille de bronze Épreuve individuelle - femmes, match pour la médaille d'or","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""femmes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC17,09:30,11:15,Invalides,"Épreuve individuelle - hommes, éliminatoires (8e de finale)","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires (8e de finale)""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
-1,Jeudi 25 Juillet,Tir a l'arc,ARC18,13:00,15:20,Invalides,"Épreuve individuelle - hommes, quarts de finale Épreuve individuelle - hommes, demi-finales Épreuve individuelle - hommes, match pour la médaille de bronze Épreuve individuelle - hommes, match pour la médaille d'or","{""content"": [{""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""quarts de finale ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille de bronze ""}, {""epreuve"": ""\u00c9preuve individuelle"", ""genre"": ""hommes"", ""etape"": ""match pour la m\u00e9daille d'or""}]}",Invalides,"48.862286, 2.313222","Site olympique,Site paralympique","Tir à l'arc,Para tir à l'arc,Athlétisme,Cyclisme sur route",48.862286,2.313222,https://www.paris2024.org/fr/sport/Tir-a-l'arc/,17000.0
1,Samedi 27 Juillet,Beach volleyball,VBV01,14:00,16:00,Stade Tour Eiffel,Tour préliminaire - Femmes et hommes (2 matchs),"{""content"": [{""etape"": ""Tour pr\u00e9liminaire"", ""genre"": ""Femmes et hommes (2 matchs)""}]}",Stade Tour Eiffel,"48.857232, 2.296084","Site olympique,Site paralympique","Volleyball de plage,Cécifoot",48.857232,2.296084,https://www.paris2024.org/fr/sport/Beach-volleyball/,12860.0
